Name;NK0HR1;NK0HR2;NK0HR3;NK42DR1;NK42DR2;NK42DR3;NL0HR1;NL0HR2;NL0HR3;NL42DR1;NL42DR2;NL42DR3
FvH4_2g28363;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g31501;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g16380;932;835;792;900;873;1047;1163;1114;1006;727;802;930
FvH4_5g18511;6098;5545;5609;7709;5403;7981;4982;3211;2838;8137;6077;8993
FvH4_2g16381;530;439;383;390;271;454;916;839;556;406;454;521
FvH4_5g18510;3;1;1;0;0;1;0;3;5;15;1;17
FvH4_1g18580;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g06530;1;61;17;71;112;9;0;0;0;1;0;1
FvH4_2g41300;15;13;20;25;24;28;29;33;27;20;32;29
FvH4_4g08740;190;188;166;175;172;231;267;182;156;317;288;316
FvH4_6g08720;945;1184;755;1033;322;832;218277;65969;83790;69726;2787;62692
FvH4_6g08721;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g04390;16;15;11;23;16;20;54;52;38;39;50;67
FvH4_3g18530;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g31510;418;397;368;502;473;682;465;377;400;861;616;1028
FvH4_2g28360;0;0;0;0;0;0;0;0;0;0;0;2
FvH4_1g06590;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g28350;721;753;783;895;845;1228;800;506;572;988;406;1073
FvH4_5g18520;110;103;100;58;36;93;61;25;28;96;54;95
FvH4_3g06570;201;209;184;398;325;456;1227;1404;1403;926;1890;1304
FvH4_2g16370;213;208;165;297;238;353;56;70;78;48;61;76
FvH4_5g06540;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g18570;21;20;24;25;18;19;7;1;0;5;0;0
FvH4_2g16371;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g41310;510;501;512;743;593;745;1592;1633;1431;2335;2092;2953
FvH4_4g08730;322;349;250;309;291;361;297;279;285;426;286;503
FvH4_4g16180;29;32;43;68;56;43;54;49;37;72;85;78
FvH4_1g02060;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g28690;110;76;104;74;49;81;247;110;88;81;36;94
FvH4_1g14040;504;443;516;1302;1635;1630;1164;809;742;1134;608;1470
FvH4_4g28160;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g26030;1120;1213;1146;1656;1305;1629;3634;3315;3438;3525;3713;5076
FvH4_1g02062;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g02061;0;0;1;0;0;0;0;0;0;0;0;0
FvH4_4g16170;1028;867;923;775;576;754;100;85;87;60;26;59
FvH4_7g31280;0;1;0;0;0;0;0;1;0;0;0;0
FvH4_1g26040;347;346;375;784;551;723;224;260;246;500;527;616
FvH4_4g16179;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g16177;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g16178;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g16175;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g16176;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g16173;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g16174;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g16171;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g16172;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g02081;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g02080;884;842;803;573;393;634;699;401;345;1033;384;940
FvH4_4g28140;122;123;110;77;73;123;66;18;19;32;3;33
FvH4_4g04171;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g04170;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g14060;1512;1360;1368;1423;1444;1631;705;749;570;809;790;1091
FvH4_1g26011;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g28670;16;16;15;11;21;15;17;16;9;6;27;14
FvH4_1g26010;0;0;0;0;0;0;0;0;0;0;0;1
FvH4_1g26013;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g16162;1;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g11800;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g26012;0;3;2;2;0;2;3;2;6;0;1;0
FvH4_4g16160;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g26014;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g16161;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g02070;3;9;12;6;9;3;5;1;0;2;0;3
FvH4_1g28680;962;839;763;705;818;730;451;380;317;86;180;144
FvH4_4g28130;325;316;355;145;144;187;204;97;95;187;27;163
FvH4_4g04180;331;220;136;0;2;2;8;7;0;0;0;0
FvH4_1g14050;91;75;49;509;491;489;231;268;246;328;399;411
FvH4_1g28681;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g16150;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g08700;219;190;179;256;218;284;106;84;89;183;131;198
FvH4_6g23810;346;294;358;409;348;409;194;108;119;226;152;259
FvH4_1g16660;376;362;293;299;257;295;273;212;196;177;147;242
FvH4_1g14000;5;14;4;12;15;5;9;1;2;5;1;5
FvH4_4g31780;14;14;23;4;4;10;10;2;2;1;0;1
FvH4_1g02020;2001;1759;1761;2454;2277;2608;1080;1070;1113;1198;1676;2092
FvH4_1g04680;1028;923;747;884;631;919;501;490;429;446;814;638
FvH4_6g23820;254;251;232;369;311;379;113;104;74;292;310;419
FvH4_1g16650;259;227;244;378;347;417;88;74;77;120;41;119
FvH4_4g28190;238;201;167;152;140;154;12;12;6;10;2;4
FvH4_4g31790;6;8;13;7;14;12;0;0;1;0;3;1
FvH4_1g26000;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g06601;200;172;190;189;152;196;1309;985;898;1494;887;1651
FvH4_1g28660;104;67;72;359;281;360;1341;1012;989;1767;1931;2386
FvH4_6g11810;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g02012;0;0;0;1;1;0;0;0;0;0;0;1
FvH4_5g06600;80;92;49;26;24;23;300;491;302;27;42;30
FvH4_1g02011;0;0;0;0;0;0;0;0;0;0;0;1
FvH4_1g04670;627;610;661;771;627;845;491;453;482;520;567;648
FvH4_1g02010;250;225;247;98;72;130;517;478;417;390;277;463
FvH4_6g11850;177;168;125;213;156;187;3997;1124;1091;1394;128;1249
FvH4_1g16680;223;212;239;158;105;165;327;154;177;388;158;378
FvH4_4g28180;923;807;645;618;492;621;1046;833;820;514;598;767
FvH4_1g02042;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g11840;3294;3082;2660;3734;3492;4199;2426;2216;1677;2999;2222;3640
FvH4_1g02041;0;0;0;0;1;0;0;0;0;0;0;0
FvH4_6g11841;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g02040;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g28630;10327;9165;9209;11690;12077;11930;2570;1964;1900;3375;1907;4031
FvH4_4g16191;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g16190;32;26;33;30;29;47;26;37;28;50;47;76
FvH4_6g23800;291;344;312;804;686;951;37816;37274;39188;19658;36141;37525
FvH4_1g14010;4;3;0;2;5;4;3;3;0;2;0;3
FvH4_1g14013;159;170;138;96;101;121;103;37;36;82;11;68
FvH4_1g14011;1;1;0;1;1;3;0;0;0;1;0;1
FvH4_1g14012;0;0;0;0;3;0;0;0;0;0;0;1
FvH4_4g28170;49;49;50;18;11;26;10;7;6;10;2;9
FvH4_1g02030;1447;1276;1312;1618;1460;1760;968;930;764;817;735;1102
FvH4_1g28640;764;674;659;702;649;840;478;403;384;284;283;375
FvH4_6g11830;80;75;93;69;86;74;115;78;55;39;25;34
FvH4_1g28641;344;301;300;350;320;433;307;262;271;303;192;333
FvH4_7g33870;4;4;3;65;53;68;200;255;266;687;987;953
FvH4_7g33871;0;1;0;0;0;0;0;0;0;0;0;0
FvH4_6g47821;397;320;301;199;171;247;318;218;215;215;114;284
FvH4_7g06250;0;0;0;0;0;1;9;17;22;1;0;0
FvH4_6g35840;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g16621;13;11;13;8;11;9;1;1;5;0;0;5
FvH4_1g16620;528;496;479;736;757;768;134;145;159;94;168;160
FvH4_3g31090;53;37;18;36;51;53;71;24;45;52;59;83
FvH4_7g21890;335;288;293;398;311;424;267;161;124;380;317;448
FvH4_7g21891;9;15;7;12;6;14;7;7;8;31;22;31
FvH4_7g18240;0;0;0;0;0;0;0;0;0;0;1;0
FvH4_6g23862;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g04640;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g08220;2328;2293;2158;1863;1341;1935;1362;1163;1134;1073;820;1308
FvH4_6g23861;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g31201;13;13;19;30;39;51;127;55;31;4;12;4
FvH4_6g23860;25;25;26;27;28;26;16;15;16;10;15;23
FvH4_6g47831;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g31200;1540;1451;1407;1146;1019;1283;1114;1110;1021;855;638;964
FvH4_6g47830;660;568;632;600;426;706;168;138;128;139;86;176
FvH4_1g28610;1;0;0;0;1;0;4;2;0;0;0;1
FvH4_1g28611;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g06260;0;0;0;2;1;0;0;0;0;0;0;0
FvH4_7g33860;138;148;134;137;108;162;292;233;147;113;71;128
FvH4_3g43061;3;0;0;0;0;0;0;0;0;1;0;0
FvH4_3g43060;168;178;174;152;104;166;77;78;64;68;87;90
FvH4_6g47810;32;42;23;28;34;46;18;6;2;37;0;29
FvH4_6g11860;317;328;287;366;400;399;225;243;224;151;172;226
FvH4_3g43062;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g11861;9;5;3;7;15;6;5;13;4;11;8;13
FvH4_2g04502;176;171;195;20;18;36;0;0;0;0;0;0
FvH4_2g04501;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g04500;10;5;4;1;2;4;3;7;6;5;2;2
FvH4_6g35850;147;104;116;128;77;104;71;63;50;93;50;104
FvH4_1g16610;9;6;8;3;2;4;12;6;3;10;3;8
FvH4_3g31080;323;297;322;435;347;566;260;285;238;438;328;425
FvH4_7g21880;57;79;57;50;57;55;61;40;44;30;105;43
FvH4_1g04630;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g47820;97;165;128;165;138;193;114;129;73;193;132;198
FvH4_1g04631;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g23870;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g28621;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g33850;4954;4725;4419;3073;2334;3272;2588;2086;1966;2508;2123;3081
FvH4_1g28620;49;67;48;144;100;126;99;87;91;232;186;327
FvH4_3g43090;178;163;165;131;134;126;100;95;72;60;40;54
FvH4_7g06271;14;9;12;11;6;17;29;12;17;37;11;27
FvH4_7g33890;2028;1684;1771;1185;901;1249;1207;789;788;740;518;755
FvH4_7g06270;1;3;0;1;2;2;12;38;26;7;6;2
FvH4_7g33891;261;246;256;332;306;339;673;253;276;618;1274;1059
FvH4_6g11890;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g11891;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g47800;989;1026;919;805;777;839;1029;1119;935;843;1078;1262
FvH4_7g31231;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g11892;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g31230;13;5;20;9;8;7;2;5;5;3;10;3
FvH4_6g23830;67;55;64;50;46;88;241;226;206;201;237;308
FvH4_2g04510;348;263;360;386;243;375;210;153;131;238;111;224
FvH4_1g16641;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g16640;1654;1629;1591;1987;1841;2152;1073;901;875;1113;679;1239
FvH4_7g18260;198;257;177;154;110;165;17;35;22;8;15;29
FvH4_6g35810;3584;3494;3237;4054;3139;3505;1580;1233;1128;1203;2711;2617
FvH4_6g23840;2;1;2;1;4;3;11;5;4;2;7;4
FvH4_2g16500;216;281;215;156;143;126;1245;1685;1473;401;2279;839
FvH4_1g02000;659;673;618;854;702;819;592;567;454;549;495;533
FvH4_1g04660;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g08240;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g06281;4;3;4;7;4;5;7;3;6;4;7;12
FvH4_7g33880;1418;1287;1213;1301;944;1368;1239;1099;1048;979;676;1291
FvH4_7g06280;201;189;189;146;139;179;272;232;279;253;213;346
FvH4_c1g00620;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g43080;5560;5013;4895;4418;4361;4929;3818;3073;2717;2601;2812;3450
FvH4_2g04520;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g11880;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g35830;6611;7562;6535;5528;4824;5545;3515;1396;936;3583;434;3140
FvH4_1g16630;276;294;323;315;320;382;91;74;60;50;27;78
FvH4_3g06090;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g18250;409;517;408;478;376;480;35;35;26;30;39;75
FvH4_1g28601;619;679;567;451;470;535;272;179;157;201;160;219
FvH4_6g35820;829;1009;855;801;654;730;395;447;321;465;546;630
FvH4_1g04650;0;2;0;1;2;1;4;0;1;5;4;6
FvH4_6g23850;86;108;86;139;140;133;117;112;67;104;102;142
FvH4_7g31212;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g31211;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g31210;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g28600;126;122;136;244;207;227;1227;1234;1121;710;1255;1125
FvH4_6g08230;11;18;10;11;9;20;8;8;9;50;19;47
FvH4_3g18070;1;0;0;0;2;0;0;0;0;0;0;0
FvH4_3g45691;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g43030;677;584;546;849;587;902;663;471;450;1144;736;1300
FvH4_3g45690;8;14;11;19;14;11;12;2;7;11;7;12
FvH4_6g33220;985;1007;933;1311;1322;1516;1029;830;788;1707;1692;2238
FvH4_7g18280;898;864;835;673;630;845;775;663;558;1090;1197;1623
FvH4_3g31050;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g04600;0;0;0;0;1;3;1;0;0;0;0;1
FvH4_6g21243;0;0;0;2;0;0;1;0;0;0;0;0
FvH4_6g45210;185;159;168;284;203;262;4340;3233;3232;4570;4644;5524
FvH4_6g21241;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g21242;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g08260;112;73;74;30;33;37;1;3;0;0;0;0
FvH4_6g21240;5295;4872;4775;6288;5273;6351;3356;1974;1732;2986;2211;3443
FvH4_6g47870;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g18081;0;0;0;1;0;0;0;0;0;0;0;0
FvH4_3g18080;218;221;216;219;195;293;166;137;137;280;233;308
FvH4_3g45680;47;53;32;56;34;65;32;23;4;33;0;43
FvH4_3g18082;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g43021;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g43020;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g43023;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g43022;0;0;0;0;1;3;0;0;0;2;0;0
FvH4_6g35891;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g33230;24;34;34;14;14;19;33;6;7;19;5;35
FvH4_6g35890;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g18270;780;750;719;1286;1281;1410;518;409;408;494;643;853
FvH4_3g31040;12;8;24;9;16;19;56;81;81;36;81;79
FvH4_3g31043;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g45200;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g31041;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g45201;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g31042;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g08250;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g21250;168;109;93;38;30;37;1;0;0;1;9;8
FvH4_6g47860;5;1;1;6;3;4;13;1;9;32;6;28
FvH4_3g18090;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g31270;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g18092;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g16600;48;47;66;108;94;119;11;22;13;15;10;22
FvH4_3g18091;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g08280;758;773;780;983;864;1000;489;365;464;679;546;776
FvH4_3g43050;665;571;572;864;613;941;624;316;251;847;504;915
FvH4_6g33201;1;0;0;1;0;0;0;2;0;0;0;0
FvH4_6g35860;413;396;472;688;483;717;254;155;157;542;372;640
FvH4_6g33200;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g31070;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g47850;3973;3983;3599;3184;3053;3484;1177;1117;981;1322;1218;1641
FvH4_6g21220;5090;5012;4853;5257;3977;5525;3302;2719;2678;3579;2218;4444
FvH4_6g23881;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g23880;0;0;0;0;0;0;0;0;0;0;1;0
FvH4_7g31260;0;0;0;2;1;2;0;0;0;1;2;1
FvH4_3g43040;322;291;296;385;350;460;70;51;19;71;46;72
FvH4_6g33210;1;1;1;1;0;2;310;142;63;5;40;38
FvH4_6g33211;1;3;0;0;0;0;0;0;0;2;0;0
FvH4_6g35870;5;5;3;7;4;16;2;1;1;2;1;2
FvH4_1g04610;212;200;188;200;215;200;137;89;74;53;90;77
FvH4_3g31060;128;139;146;105;95;123;92;132;82;36;20;35
FvH4_6g47840;456;428;378;513;465;586;271;197;161;255;277;348
FvH4_6g08180;729;688;658;895;831;987;301;288;302;330;313;400
FvH4_5g18690;1215;1266;1199;1492;1319;1605;1162;1034;993;1180;1064;1397
FvH4_3g18030;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g16030;737;743;736;634;515;742;426;386;333;444;314;629
FvH4_3g21680;295;247;283;200;142;220;98;88;86;41;52;60
FvH4_6g33140;69;56;62;40;47;37;56;12;19;22;4;20
FvH4_3g21681;915;921;874;1104;866;1201;531;319;300;712;257;643
FvH4_7g08830;680;567;608;762;592;737;1896;1228;1069;4761;3343;5299
FvH4_5g28020;462;489;527;1000;770;1021;243;316;286;410;441;525
FvH4_5g31670;536;437;480;582;354;652;396;333;244;489;286;592
FvH4_6g47790;136;135;98;206;218;242;1018;854;744;1505;1703;2036
FvH4_5g31671;0;0;2;1;1;1;0;0;0;2;0;0
FvH4_4g18800;1079;1141;1156;700;424;603;940;616;508;486;309;516
FvH4_2g41400;624;593;548;826;612;878;409;380;326;609;386;702
FvH4_3g06040;0;2;0;0;0;0;0;0;0;0;0;0
FvH4_5g04050;341;332;315;271;218;297;220;169;164;204;151;197
FvH4_3g31010;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g45130;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g21160;331;295;291;485;473;560;12;29;19;24;14;30
FvH4_5g16042;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g04460;185;182;169;108;94;154;219;179;158;129;165;202
FvH4_5g16043;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g16044;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g21690;13;10;6;8;7;11;2673;2023;1897;1046;1681;1820
FvH4_6g08170;11181;10809;10331;8437;7276;9179;8268;6800;6147;5827;4991;7193
FvH4_5g16040;1105;1057;1008;1653;1650;1778;1593;1610;1495;1591;2035;2067
FvH4_3g18040;19;10;11;3;10;13;33;19;11;7;11;2
FvH4_5g16041;0;0;0;2;0;1;0;1;0;3;1;2
FvH4_3g45640;14;16;8;31;26;35;66;77;65;66;75;91
FvH4_3g45641;55;45;47;58;46;62;22;28;31;41;20;36
FvH4_3g06030;32;22;37;8;1;22;8;0;1;7;0;1
FvH4_3g45644;0;1;1;2;0;1;2;3;0;1;1;1
FvH4_6g33150;139;177;147;196;179;207;69;76;76;126;115;150
FvH4_7g08840;78;100;92;51;50;72;230;128;103;158;166;175
FvH4_3g45642;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g08841;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g45643;35;30;34;29;25;28;34;26;31;26;13;17
FvH4_6g21170;7;7;3;9;10;8;4;3;1;9;3;10
FvH4_5g31660;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g41410;2964;2660;2387;3175;2878;3367;1487;1565;1397;1228;1295;1501
FvH4_5g04060;426;472;385;459;527;484;451;281;345;609;660;854
FvH4_2g16430;3;4;1;34;14;30;36;19;54;328;209;486
FvH4_6g45122;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g33661;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g33660;493;443;455;204;219;254;132;40;29;87;16;94
FvH4_6g21171;2;0;0;0;2;0;0;1;0;0;0;2
FvH4_6g45120;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g45121;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g04471;861;665;742;828;845;950;828;774;822;179;119;294
FvH4_5g16010;0;0;0;0;0;0;0;0;0;0;1;0
FvH4_2g04470;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g18050;25;12;18;3;6;5;193;100;71;8;22;10
FvH4_3g45670;20;20;8;38;31;24;37;34;28;24;46;47
FvH4_5g18670;1283;1354;1204;958;755;1093;1029;801;793;650;464;785
FvH4_3g18051;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g43010;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g21820;0;0;3;0;0;0;1;2;0;0;0;0
FvH4_3g06020;143;125;98;137;145;163;12;6;4;28;2;23
FvH4_3g08681;288;317;305;316;284;363;217;160;213;140;100;142
FvH4_3g43011;0;0;0;2;1;0;0;0;0;1;0;1
FvH4_6g33120;464;367;350;553;456;668;257;229;202;426;366;480
FvH4_6g35780;3086;2560;2447;1916;1945;2009;48;48;37;57;31;57
FvH4_5g31650;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g08680;63;57;67;57;57;98;86;45;29;95;12;70
FvH4_5g06690;307;262;257;539;351;500;122;124;111;240;234;287
FvH4_3g33690;17;8;19;16;6;16;11;1;0;5;0;3
FvH4_1g04700;280;239;232;305;317;405;4969;5468;5155;3398;7594;5987
FvH4_6g47773;14;15;13;13;4;23;82;6;6;85;0;64
FvH4_3g31030;8348;7525;6971;17346;12267;14278;2853;4605;3611;1324;4175;2392
FvH4_6g21140;352;355;351;288;262;322;219;161;200;118;113;145
FvH4_6g47770;2281;1722;1903;1502;859;1497;2013;990;975;1172;1247;1778
FvH4_6g47772;30;27;40;20;6;11;46;5;8;18;1;13
FvH4_6g45110;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g47771;651;593;580;202;142;240;651;174;159;399;46;304
FvH4_5g16020;68;52;68;157;151;207;105;75;71;411;450;472
FvH4_6g08191;0;0;0;3;1;0;0;0;0;0;1;2
FvH4_6g08190;57;47;48;13;16;21;1;2;0;0;0;0
FvH4_6g08193;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g04480;1485;1557;1708;113;73;118;0;0;0;0;0;0
FvH4_6g08192;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g08860;23;24;12;21;18;14;45;48;40;16;22;11
FvH4_3g18061;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g18060;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g18062;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g18680;498;465;429;486;395;505;556;460;455;318;286;391
FvH4_7g21810;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g08671;5557;5562;4128;2531;1972;2811;2771;825;616;1623;83;1322
FvH4_7g06200;518;478;530;415;317;449;466;306;245;399;311;517
FvH4_3g08670;97;94;84;61;53;65;176;160;140;207;193;290
FvH4_3g43000;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g21811;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g31800;2;2;0;3;1;1;15;7;13;1;6;3
FvH4_5g31630;0;0;1;7;4;5;3;0;0;0;0;0
FvH4_6g35790;48;54;42;42;26;43;31;2;2;21;0;11
FvH4_5g31631;0;0;0;1;0;0;0;0;0;0;0;0
FvH4_6g33130;158;100;102;62;74;74;37;24;15;12;17;15
FvH4_2g16450;79;58;58;117;77;93;9;2;0;12;0;9
FvH4_2g16451;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g04041;403;325;386;463;436;484;104;190;173;160;304;222
FvH4_5g31640;259;214;253;196;191;295;195;152;126;266;153;290
FvH4_3g33680;685;642;588;440;351;454;720;638;573;544;591;827
FvH4_5g04040;179;181;143;195;126;205;15;25;14;31;29;49
FvH4_6g45100;0;5;0;5;4;6;14;3;5;5;16;6
FvH4_3g31020;0;0;0;6;3;2;0;0;0;0;0;0
FvH4_3g33681;0;0;0;2;4;6;0;0;1;0;0;0
FvH4_6g08194;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g21150;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g47760;33;35;34;57;41;51;203;139;135;236;340;362
FvH4_6g33180;602;593;584;493;300;486;450;284;300;276;221;294
FvH4_6g33182;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g08870;86;78;118;53;48;49;65;96;88;41;12;48
FvH4_6g33181;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g04410;23;13;14;44;25;46;15;3;10;15;8;25
FvH4_3g21640;249;254;220;286;189;341;384;369;310;349;252;338
FvH4_3g21641;69;4;38;29;35;15;37;74;42;5;5;26
FvH4_5g04090;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g06210;6;3;2;2;3;3;11;7;11;3;0;2
FvH4_5g28060;38;27;24;21;8;22;9;0;1;10;0;8
FvH4_6g45170;1042;1120;1001;1583;1448;1743;744;719;713;831;897;1001
FvH4_4g18842;0;0;0;0;0;0;0;0;0;0;1;0
FvH4_4g18841;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g18840;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g18200;253;386;239;276;153;296;72;37;40;34;26;54
FvH4_5g16070;565;569;547;503;466;565;361;275;235;293;265;444
FvH4_3g33632;1231;1184;1188;934;757;1183;1346;783;706;1160;225;1024
FvH4_3g33631;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g33630;2390;2264;2166;3943;4511;4450;2676;2486;2183;883;2120;1558
FvH4_7g33820;821;856;831;1432;1183;1617;3497;4306;4147;2260;3165;3293
FvH4_7g08880;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g08881;1;0;1;0;0;0;0;0;0;0;0;0
FvH4_7g06220;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g04420;268;219;269;235;183;272;221;141;182;119;61;108
FvH4_4g04200;395;343;354;790;632;764;5591;3927;3815;9605;9066;12521
FvH4_3g45600;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g21830;315;274;243;660;522;625;235;216;196;455;460;684
FvH4_3g21650;311;321;262;211;212;234;467;288;239;298;289;348
FvH4_5g28050;1259;1258;1245;1569;1157;1695;742;691;529;1223;825;1363
FvH4_3g06070;8;12;14;14;12;19;0;4;13;5;2;1
FvH4_4g06850;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g18830;0;0;0;0;0;0;0;0;0;0;6;1
