Name;AK0HR1;AK0HR2;AK0HR3;AK42DR1;AK42DR2;AL0HR1;AL0HR2;AL0HR3;AL42DR1;AL42DR2;AL42DR3
FvH4_6g02620;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g00380;1004;944;896;1076;1188;704;494;572;1344;1322;1116
FvH4_5g00310;267;228;248;202;193;322;227;300;381;240;295
FvH4_2g23590;3;7;2;2;1;2;0;0;0;0;1
FvH4_1g24310;2504;2498;2511;2098;2814;1354;813;848;1439;1421;1679
FvH4_3g36400;100;99;90;98;151;116;95;82;52;55;80
FvH4_5g02970;642;657;572;422;514;238;149;142;226;117;157
FvH4_1g26970;941;807;784;872;896;482;446;542;850;804;1010
FvH4_3g12430;104;102;109;95;137;479;258;352;370;331;270
FvH4_5g26940;336;225;250;65;64;290;241;265;106;87;91
FvH4_4g27800;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g00470;201;158;163;295;313;1476;1440;1475;2435;1848;1976
FvH4_4g03850;1769;1775;1683;997;1583;1319;966;1032;1333;976;1576
FvH4_2g35560;10;10;17;8;74;19;0;0;0;0;0
FvH4_6g02600;1418;1398;1460;927;1454;444;338;328;537;450;406
FvH4_3g24420;1061;965;979;1293;1638;362;254;290;720;605;581
FvH4_5g38910;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g12350;1411;1013;1104;278;143;971;1575;1718;594;319;680
FvH4_5g12300;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g14960;16;13;12;2;7;0;0;0;0;0;0
FvH4_1g00370;1950;1738;1678;2071;1689;1953;2110;2238;1946;2003;2515
FvH4_5g00320;57;146;54;190;245;58;40;40;104;101;242
FvH4_2g23580;70;48;77;3;0;18;32;42;11;3;14
FvH4_1g26980;227;236;278;62;109;21;13;6;53;86;49
FvH4_3g12440;227;194;227;169;243;611;572;566;460;407;554
FvH4_1g24320;43;37;35;127;259;22;18;38;70;123;126
FvH4_3g12441;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g12422;1;0;0;0;0;0;0;0;0;0;0
FvH4_1g12420;557;497;506;342;490;643;492;602;542;523;631
FvH4_1g12421;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g25210;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g14500;14;10;6;94;260;30;12;14;90;150;45
FvH4_4g27870;1;0;3;1;0;0;0;0;0;0;1
FvH4_1g24410;1179;1047;1038;890;1044;519;463;470;486;451;427
FvH4_4g37200;2;0;0;8;13;3;0;0;4;11;6
FvH4_7g15490;74;70;98;136;238;121;40;38;58;28;44
FvH4_4g15893;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g02520;16;6;7;8;7;0;0;0;0;0;0
FvH4_4g15891;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g15892;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g13230;475;418;464;182;402;169;119;132;219;288;321
FvH4_7g27470;3;0;0;1;4;827;549;692;335;275;267
FvH4_4g15890;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g00440;848;835;788;725;864;482;422;470;623;498;591
FvH4_1g12411;0;4;0;0;0;0;0;0;0;0;0
FvH4_1g12410;685;644;624;466;564;12;10;24;17;8;28
FvH4_4g25200;0;0;0;0;1;0;0;0;0;0;0
FvH4_4g01250;0;1;0;1;0;0;0;0;6;2;12
FvH4_4g27860;1;1;1;0;1;1;0;0;0;0;0
FvH4_6g02501;137;109;115;30;46;98;79;92;39;38;44
FvH4_1g00430;3323;3015;2983;2305;3277;1111;640;752;1548;1425;1837
FvH4_6g26500;546;492;438;359;230;262;163;244;189;123;232
FvH4_7g15480;70;51;66;8;10;30;8;12;31;30;10
FvH4_4g15880;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g27460;758;661;649;388;438;498;428;466;418;352;399
FvH4_4g37210;438;421;451;487;492;187;95;122;218;222;281
FvH4_1g24420;3;2;8;14;15;4;1;2;6;6;2
FvH4_4g27851;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g27850;3;1;0;2;5;0;2;0;5;4;5
FvH4_6g14520;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g01220;19;14;21;24;17;10;6;8;17;14;22
FvH4_4g03880;1276;1297;1171;745;1042;647;532;512;620;455;637
FvH4_1g12440;1;1;0;2;2;0;0;0;0;0;0
FvH4_4g13214;51;50;52;32;47;84;64;50;74;61;80
FvH4_6g02540;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g13213;0;0;0;0;0;0;0;0;1;1;0
FvH4_4g13210;119;81;127;94;65;69;48;56;95;68;79
FvH4_4g13212;3;9;2;222;81;1;0;0;234;132;37
FvH4_4g15871;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g13211;0;0;0;0;1;0;0;0;0;0;0
FvH4_4g15870;23;30;19;21;20;40;38;32;44;43;27
FvH4_7g27490;1001;948;886;1121;1289;590;479;474;667;665;833
FvH4_4g37220;1608;1620;1413;1066;1516;1009;679;862;811;879;966
FvH4_1g00460;1807;1481;1522;758;206;183;178;226;111;88;201
FvH4_4g27840;0;0;1;0;0;0;0;0;0;0;0
FvH4_4g01230;1274;1189;1162;1060;1415;677;491;548;739;629;812
FvH4_6g14510;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g03890;786;695;627;361;483;341;147;124;147;100;171
FvH4_4g13201;0;0;0;1;0;0;0;0;1;1;0
FvH4_4g15860;2152;1813;1864;2901;2503;2139;2064;2169;2189;2021;2624
FvH4_4g13200;442;361;431;304;328;248;214;202;464;460;399
FvH4_6g02530;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g12402;18;7;6;0;0;0;0;0;0;0;0
FvH4_3g12400;261;243;320;203;292;113;39;36;78;68;48
FvH4_7g27481;0;0;0;0;0;0;0;0;1;0;0
FvH4_3g12401;1;3;0;0;0;0;0;0;0;0;0
FvH4_7g27480;844;803;778;1153;1418;580;442;434;1002;945;1043
FvH4_1g00450;179;182;128;142;151;169;160;184;111;82;120
FvH4_4g37230;555;502;488;381;568;290;283;270;281;304;492
FvH4_6g14540;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g14541;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g38510;138;149;119;187;302;199;127;146;298;337;250
FvH4_6g38511;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g38512;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g38513;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g25250;44;44;24;40;34;0;0;0;0;1;0
FvH4_4g25251;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g25252;0;0;0;0;1;0;0;0;0;0;0
FvH4_3g00420;3083;3116;2713;1095;2889;2321;1803;2044;1591;1077;1832
FvH4_4g01280;0;0;0;0;0;0;1;0;0;0;0
FvH4_1g00400;5;1;1;15;5;758;454;536;148;90;38
FvH4_6g02560;147;178;185;47;70;28;21;14;9;9;14
FvH4_6g26530;122;73;79;21;25;291;214;256;169;207;258
FvH4_6g38520;30;43;34;1;4;0;0;2;0;2;1
FvH4_4g25240;238;259;224;138;204;326;227;276;454;350;431
FvH4_4g01290;163;116;105;1757;2237;356;744;848;15124;20431;15875
FvH4_6g26540;801;803;806;806;954;491;428;406;779;753;989
FvH4_6g02550;7;12;7;17;30;2;0;4;7;3;6
FvH4_4g13260;342;333;312;284;322;201;156;126;206;290;275
FvH4_1g12400;1653;1621;1652;2250;2569;1056;860;872;1271;1324;1341
FvH4_6g14560;13;11;4;7;4;19;17;10;19;7;15
FvH4_4g27890;45;39;50;0;0;79;47;72;1;0;0
FvH4_3g00400;4376;3620;3525;517;847;2865;1962;1974;483;287;352
FvH4_4g25230;391;332;315;616;597;276;220;266;655;519;750
FvH4_4g01260;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g00421;400;519;535;1104;3300;23;3;2;561;1154;1047
FvH4_1g00420;354;292;258;231;364;158;136;140;330;257;172
FvH4_6g26510;48;83;49;4;3;0;1;0;0;0;1
FvH4_4g13250;142;82;88;68;63;112;85;104;51;43;96
FvH4_6g02580;977;992;867;1400;1703;718;519;602;1035;1107;1129
FvH4_6g14550;98;109;108;79;158;63;63;52;109;83;86
FvH4_6g38500;1918;1755;1667;673;618;200;177;218;462;365;423
FvH4_4g01272;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g27880;2;0;0;0;0;1;0;0;0;0;0
FvH4_4g01273;7;1;0;5;8;1;1;0;9;4;2
FvH4_4g01270;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g01271;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g25220;718;602;579;386;327;383;414;436;315;228;434
FvH4_1g00410;300;287;251;257;231;545;505;514;354;202;211
FvH4_6g26520;561;515;475;746;926;108;78;114;474;442;464
FvH4_6g02570;37;42;43;17;18;1;2;0;1;1;2
FvH4_4g13240;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g38551;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g38552;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g25290;9770;8946;8461;2488;2964;947;1584;1536;2361;1997;4203
FvH4_6g14580;375;327;298;197;237;95;70;70;51;29;27
FvH4_7g03421;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g03420;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g38550;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g51520;18;16;24;22;33;3;1;0;15;17;14
FvH4_4g37280;52;46;50;9;6;88;75;94;14;7;8
FvH4_7g15410;418;429;402;295;404;414;348;376;286;314;292
FvH4_6g26570;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g36390;302;358;290;570;803;3999;3638;4018;4101;4381;3717
FvH4_4g37290;62;33;34;8;5;179;67;58;19;22;39
FvH4_7g03430;0;2;3;21;31;14;7;10;17;19;18
FvH4_6g14570;1096;1010;1050;816;925;1221;807;994;812;619;662
FvH4_7g03431;444;411;390;391;445;289;213;286;368;287;346
FvH4_6g38560;213;181;164;148;234;55;36;48;45;47;51
FvH4_6g02590;0;0;0;0;1;1;0;0;0;0;0
FvH4_6g38530;492;457;429;403;385;416;357;418;390;454;595
FvH4_5g36380;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g38531;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g36381;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g03441;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g03440;180;129;143;111;61;1;17;20;20;10;35
FvH4_4g25270;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g25271;249;210;322;15;24;55;27;18;35;52;54
FvH4_6g26550;259;240;203;66;135;59;77;84;128;169;425
FvH4_7g27411;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g51500;2004;1773;1869;2628;2384;2725;2127;2142;2301;2301;2141
FvH4_7g27410;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g15430;13;5;6;5;2;4;2;2;2;1;6
FvH4_4g13290;7854;5824;6471;1834;1363;6014;5620;5868;2116;2107;2727
FvH4_6g38540;1;0;0;1;1;0;1;0;1;1;1
FvH4_4g25261;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g03450;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g03452;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g03451;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g25260;0;0;2;0;0;0;0;0;0;0;0
FvH4_5g24390;177;170;168;101;203;2;0;2;2;0;0
FvH4_7g27400;0;0;1;4;3;1;0;0;3;0;2
FvH4_5g24391;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g15420;1;1;1;0;0;0;0;0;0;0;0
FvH4_6g26560;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g13280;18368;15097;15287;9399;6632;7926;7915;8580;3327;2759;4034
FvH4_7g03460;203;172;189;93;142;80;78;74;74;76;124
FvH4_6g38590;1304;1251;1265;1329;1405;653;518;546;653;620;791
FvH4_6g38591;681;595;564;171;153;472;372;426;237;142;152
FvH4_6g51570;10;7;13;26;51;0;0;0;0;1;1
FvH4_7g27430;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g37240;50;58;45;13;35;69;83;68;33;29;47
FvH4_7g03470;1408;1363;1371;2137;2785;1224;872;856;1705;1513;1604
FvH4_7g03472;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g03471;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g51560;0;0;0;0;1;0;0;0;1;3;3
FvH4_6g51551;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g51550;2;1;1;9;8;0;0;0;0;0;0
FvH4_4g37250;294;284;284;396;442;199;164;184;373;362;429
FvH4_7g15440;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g37251;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g03480;258;236;222;234;295;184;103;116;129;102;130
FvH4_6g38570;181;157;163;50;68;525;402;476;462;462;454
FvH4_6g51540;12;11;18;32;23;25;11;5;25;20;12
FvH4_6g51542;9;7;5;5;9;3;3;5;4;6;2
FvH4_6g51541;1;1;0;0;3;1;0;2;1;0;1
FvH4_7g15470;40;46;45;6;0;5;4;4;13;24;8
FvH4_7g27450;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g37260;319;256;267;62;28;3;15;6;6;0;18
FvH4_6g26590;847;774;730;1011;1165;583;438;462;444;438;526
FvH4_6g38580;10;5;11;1;0;61;48;64;4;1;2
FvH4_6g51530;0;0;0;0;0;0;0;0;0;1;0
FvH4_7g15460;3525;2431;3386;15397;8983;309;238;336;5410;4938;3838
FvH4_4g37270;803;769;702;1020;1453;500;369;402;908;878;1044
FvH4_3g26571;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g35630;357;354;392;560;727;311;193;258;510;422;408
FvH4_5g12470;0;0;2;0;0;0;0;0;0;0;0
FvH4_3g26570;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g11660;864;834;831;1630;2718;2192;1534;1668;3921;3487;3602
FvH4_4g13904;0;0;0;0;0;0;0;0;0;0;2
FvH4_4g13903;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g36440;2792;2374;2345;10897;4341;3881;2236;2522;4968;2590;3151
FvH4_6g14060;61;64;45;66;116;21;12;18;11;14;8
FvH4_5g12471;1;1;0;0;0;0;0;0;0;0;0
FvH4_4g13900;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g38030;18;18;24;22;28;18;6;12;45;16;22
FvH4_6g38031;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g13902;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g51010;24;15;13;8;36;3062;2088;2356;1376;1345;1437
FvH4_4g13901;0;0;0;0;0;6;2;0;0;1;0
FvH4_6g53670;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g51000;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g00490;337;302;299;195;224;307;267;308;241;232;227
FvH4_5g00491;183;173;168;64;104;123;86;107;52;57;55
FvH4_3g14590;1255;1161;1188;758;858;622;463;452;717;511;547
FvH4_5g24460;69;70;72;146;122;549;500;486;355;294;357
FvH4_2g23650;26;32;37;4;2;1;0;4;1;1;0
FvH4_3g38560;2062;1869;1921;2772;3645;1422;980;1062;2175;2162;1988
FvH4_6g02080;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g26050;8;2;8;5;2;5;3;6;3;3;0
FvH4_2g08010;266;250;255;483;660;232;159;128;680;742;767
FvH4_6g26051;32;30;19;22;14;14;14;14;22;7;18
FvH4_3g26580;22;27;16;12;22;17;13;20;10;14;10
FvH4_2g35620;425;358;356;930;772;47;69;76;153;142;308
FvH4_2g11670;4896;4784;4509;4729;5995;3100;1930;2058;4261;3367;3597
FvH4_3g02590;94;117;131;38;108;33;15;22;30;32;35
FvH4_3g02591;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g53660;11;3;5;9;18;6;3;2;1;2;4
FvH4_3g02592;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g02593;5;7;5;7;8;0;3;0;3;5;1
FvH4_6g14050;2497;2495;2345;3808;6382;1804;1345;1476;1719;1402;1787
FvH4_3g02594;4;10;9;6;5;6;8;0;4;5;2
FvH4_7g01410;31;57;23;48;40;203;118;118;67;41;154
FvH4_3g38550;506;523;454;376;387;88;77;44;86;97;165
FvH4_6g53651;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g23640;125;165;132;174;198;137;97;110;142;180;179
FvH4_6g02070;26;42;28;21;24;6;6;2;4;3;4
FvH4_2g08020;0;0;0;0;0;178;147;142;86;73;97
FvH4_5g24450;7;16;20;22;67;0;0;0;0;0;1
FvH4_5g24451;0;0;0;0;2;9;16;14;0;0;0
FvH4_6g26060;0;1;0;0;0;0;1;0;0;0;1
FvH4_4g01920;1934;1846;1624;1801;2174;1054;832;881;1285;1129;1155
FvH4_6g41680;1192;1102;956;56;67;118;134;138;121;108;257
FvH4_6g02071;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g13400;65;47;71;1;3;20;8;4;152;310;215
FvH4_2g35652;0;0;0;2;2;44;24;32;64;54;57
FvH4_2g35651;0;0;0;7;14;100;53;56;225;184;214
FvH4_2g11681;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g11680;419;411;348;513;505;554;489;568;640;356;614
FvH4_5g12451;0;0;0;0;0;0;1;0;2;2;1
FvH4_2g35650;114;87;93;89;130;457;368;456;186;160;195
FvH4_5g12450;2001;1884;1816;2086;2396;1267;897;1086;1479;1167;1670
FvH4_6g14080;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g02580;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g02581;0;1;0;0;1;0;0;0;0;0;0
FvH4_6g53650;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g02582;0;0;0;0;0;0;1;0;0;0;0
FvH4_6g38010;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g01420;145;127;119;96;139;177;111;186;145;110;108
FvH4_7g01421;1;1;0;0;1;0;1;2;0;0;1
FvH4_7g01411;3;1;1;4;7;0;1;0;3;1;2
FvH4_6g53640;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g38580;4761;4220;4043;7052;5661;3854;3257;3440;4409;3026;4010
FvH4_2g21010;0;0;0;0;0;0;0;0;1;0;0
FvH4_2g23670;359;349;325;427;594;417;295;382;629;546;679
FvH4_2g08030;1015;909;921;955;1451;619;482;526;1018;805;1049
FvH4_2g23671;22;15;17;15;27;14;19;6;42;37;59
FvH4_2g08031;0;1;0;0;0;0;0;0;0;0;0
FvH4_5g24440;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g00470;4572;4821;4237;5372;6276;1389;1031;1166;2592;2427;2919
FvH4_6g26030;358;312;280;8;19;673163;486882;492922;8959;8293;14982
FvH4_6g41671;122;112;118;34;33;25;24;36;25;26;42
FvH4_6g41670;598;613;549;296;482;296;301;254;281;254;309
FvH4_6g26032;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g26031;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g13410;0;2;1;0;1;2;3;2;3;8;12
FvH4_2g35640;728;747;638;454;662;322;170;206;492;409;334
FvH4_6g14070;0;0;0;0;0;0;0;0;1;0;0
FvH4_5g12462;0;0;0;1;0;0;0;0;0;0;0
FvH4_5g12461;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g12460;196;115;174;4;7;98;13;22;47;37;7
FvH4_3g02570;142;130;113;72;115;197;170;138;88;123;152
FvH4_6g38020;5;9;7;6;6;5;2;2;7;7;10
FvH4_7g01430;483;501;475;230;136;302;318;336;296;142;378
FvH4_3g02571;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g38021;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g02572;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g00480;501;420;488;128;104;35;38;30;17;8;20
FvH4_2g21000;188;143;196;132;135;1270;862;894;1736;1769;994
FvH4_2g23661;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g23662;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g38570;12;9;6;0;7;5;2;0;1;2;1
FvH4_2g08040;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g24430;329;326;297;337;360;273;220;242;437;316;358
FvH4_2g23660;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g02090;3418;2901;3634;2742;4534;310;186;190;767;774;1213
FvH4_6g41660;269;625;389;29;30;10;12;22;9;5;24
FvH4_6g26040;0;1;0;1;0;2;0;0;0;3;0
FvH4_3g26530;1;5;4;0;0;0;0;0;0;0;0
FvH4_4g25930;563;487;508;597;544;890;617;684;746;560;592
FvH4_4g01960;370;339;304;332;437;358;304;292;417;384;524
FvH4_4g25931;0;0;0;0;0;0;0;0;0;0;1
FvH4_7g13420;554;509;529;566;939;1517;1453;1518;1862;1923;2424
FvH4_5g36481;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g36480;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g26090;81;47;63;3;4;1;1;4;58;74;44
FvH4_6g38070;0;0;0;0;0;1;0;0;0;2;0
FvH4_6g38071;0;0;0;0;0;7;6;0;1;1;2
FvH4_6g51050;190;170;124;203;178;122;107;86;203;162;197
FvH4_4g13944;1;3;0;0;1;0;0;0;0;0;1
FvH4_7g01440;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g13943;1;0;0;0;1;0;0;0;0;1;0
FvH4_3g14550;886;980;943;2064;2008;730;559;562;680;593;590
FvH4_4g13950;3394;3431;3113;4421;4982;2518;2206;2506;2431;2255;2702
FvH4_3g38520;1;0;0;0;0;0;0;0;0;0;0
FvH4_7g25410;13;12;19;19;64;0;0;0;2;4;2
FvH4_3g26540;173;177;177;189;338;121;86;44;177;140;186
FvH4_4g25920;553;535;497;2815;2308;325;304;382;1713;1771;1822
FvH4_2g11631;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g25921;1035;887;989;733;802;609;475;452;524;496;608
FvH4_7g13430;112;89;77;19;25;0;0;2;0;1;2
FvH4_2g11630;3;1;1;0;0;94;37;58;0;0;1
FvH4_4g01970;0;0;0;0;0;0;0;0;0;0;1
FvH4_6g14092;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g14090;25815;23189;23092;49618;65684;19905;17020;17718;25357;30640;30550
FvH4_6g14091;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g01450;69;59;34;22;20;40;54;54;16;15;41
FvH4_4g13933;1;0;0;0;2;0;0;0;0;0;0
FvH4_4g13932;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g51040;760;756;716;1606;1858;579;470;496;3122;3350;3375
FvH4_4g13940;54;43;39;19;20;29;13;10;9;16;17
FvH4_7g25400;4880;5576;5192;6917;17424;799;485;588;4049;8288;10169
FvH4_7g25401;288;216;262;192;145;81;44;64;54;77;86
FvH4_3g14560;245;243;224;526;480;104;88;94;195;192;301
FvH4_4g13942;0;0;0;0;0;0;0;0;1;0;0
FvH4_2g23600;553;556;506;507;874;2927;2289;2518;2977;2326;3131
FvH4_4g13941;0;0;0;0;0;0;0;0;0;0;1
FvH4_5g24490;283;220;203;119;125;134;129;140;96;61;107
FvH4_6g38080;814;551;641;864;431;11595;6730;7240;991;695;773
FvH4_3g38510;3;2;2;1;0;46;33;22;26;9;24
FvH4_3g26551;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g01940;602;611;582;755;1021;477;422;454;670;582;689
FvH4_3g26552;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g26550;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g25910;1116;1162;1119;1907;2893;364;314;368;730;744;889
FvH4_7g13441;19;4;4;0;0;0;0;0;0;0;0
FvH4_5g12492;1906;1677;1768;1159;1443;1013;708;762;753;631;813
FvH4_7g13440;0;0;0;0;0;1;25;8;0;0;0
FvH4_2g11640;302;261;215;550;719;314;232;290;626;611;701
FvH4_5g12491;5;9;9;1;7;0;0;0;0;0;2
FvH4_2g35610;172;260;193;86;5;0;0;0;0;0;0
FvH4_5g12490;190;197;184;254;304;13;14;8;56;51;65
FvH4_5g36461;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g36460;30;8;1;1;0;85;198;226;0;0;0
FvH4_6g53690;8;7;12;7;3;0;0;0;0;0;0
FvH4_6g38050;0;1;0;0;0;0;0;0;0;0;0
FvH4_7g01460;193;129;115;56;41;228;233;254;106;54;137
FvH4_3g26555;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g51030;4517;4371;4359;11336;11882;2515;2032;2420;9988;10761;7988
FvH4_3g26556;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g26553;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g26554;0;0;0;1;0;0;0;0;0;0;0
FvH4_3g38540;1450;1388;1376;828;1018;805;600;668;674;646;747
FvH4_3g14571;312;251;318;31;38;22;11;22;21;9;18
FvH4_4g13931;0;0;0;1;0;0;0;0;0;0;0
FvH4_3g14570;294;240;228;348;288;202;165;174;259;170;251
FvH4_4g13930;0;0;0;0;0;0;1;0;1;0;1
FvH4_2g23630;1416;1359;1354;1341;1330;1166;861;1044;1097;1067;1025
FvH4_7g25430;329;275;301;94;119;235;229;208;74;81;124
FvH4_5g24480;172;133;109;154;172;314;237;242;199;194;252
FvH4_6g26070;164;131;135;103;113;200;177;186;171;102;185
FvH4_4g25900;59;67;68;44;25;103;103;118;55;70;75
FvH4_4g01951;0;0;0;0;0;2;1;0;1;2;0
FvH4_2g35600;41;34;24;23;29;73;86;72;81;56;101
FvH4_3g26560;127;96;127;106;134;139;125;126;99;101;107
FvH4_4g01950;84;57;56;111;98;908;645;742;577;504;551
FvH4_2g08000;1;1;1;2;1;0;1;0;2;4;2
FvH4_7g13451;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g13450;26;19;14;11;6;2;1;2;0;0;0
FvH4_2g11650;61;70;42;1;3;24;20;10;0;0;1
FvH4_5g36450;495;434;425;566;613;299;222;282;437;269;497
FvH4_7g01470;633;566;493;288;420;616;418;482;396;230;393
FvH4_4g13910;357;298;323;117;150;563;369;396;245;175;187
FvH4_6g53680;45;54;75;41;70;1;0;0;0;2;1
FvH4_6g51020;48;38;22;9;0;67;59;68;15;9;19
FvH4_6g51011;186;165;157;123;133;219;166;182;170;127;156
FvH4_3g38531;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g13920;897;876;746;1133;1469;625;562;516;927;739;986
FvH4_7g25420;999;1030;967;1318;2435;445;370;368;450;574;555
FvH4_3g38530;2164;1392;1488;909;675;2650;2193;2704;1087;618;1546
FvH4_5g24470;32;28;31;42;44;48;17;40;55;49;52
FvH4_2g23620;211;226;207;81;3;71;77;90;13;47;5
FvH4_4g23310;2;0;0;0;0;0;0;0;2;4;1
FvH4_3g02520;28;60;41;104;59;426;212;218;159;99;236
FvH4_4g25970;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g51090;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g51092;1;1;0;0;0;0;0;2;0;0;0
FvH4_6g51091;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g33050;100;112;116;81;237;39;6;2;127;153;75
FvH4_4g35300;2601;2498;2321;2947;3716;1856;1239;1354;2648;1938;2193
FvH4_2g08090;145;165;154;12;12;11;12;24;1;1;3
FvH4_4g13991;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g13990;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g11330;137;117;124;83;102;71;49;64;62;58;66
FvH4_5g00410;142;124;105;145;133;491;390;462;1011;1100;653
FvH4_3g14512;94;73;56;7;21;45;27;46;12;15;44
FvH4_3g14511;0;3;0;0;0;0;0;0;0;1;0
FvH4_3g14510;275;256;301;211;324;234;183;184;242;249;269
FvH4_2g21070;39;31;30;10;6;1;4;2;5;6;19
FvH4_3g02510;627;604;568;906;1119;548;344;498;773;898;863
