Name;FK0HR1;FK0HR2;FK0HR3;FK42DR1;FK42DR2;FK42DR3;FL0HR1;FL0HR2;FL0HR3;FL42DR1;FL42DR2;FL42DR3
FvH4_4g08620;238;242;304;193;102;120;191;277;236;200;269;185
FvH4_7g15110;540;526;534;312;195;179;3274;2632;4127;3929;3821;3787
FvH4_7g30730;57;55;29;19;9;22;313;1965;257;2152;2199;2013
FvH4_7g30731;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g05790;1397;1339;1459;868;612;558;166;453;185;294;422;233
FvH4_7g03130;615;637;776;882;667;707;287;735;390;1106;1343;1105
FvH4_7g29740;4;3;6;2;4;1;0;0;3;1;0;0
FvH4_6g06410;109;75;84;2;1;1;7;4;9;0;3;0
FvH4_4g08610;1;1;0;0;0;3;0;0;0;1;0;0
FvH4_4g08611;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_7g17760;115;124;85;1673;1337;1093;595;1576;468;2443;4692;2532
FvH4_7g15100;336;298;363;654;444;466;271;250;300;590;755;523
FvH4_7g30720;0;1;0;0;0;0;0;0;1;0;0;0
FvH4_3g46060;35;36;27;91;53;52;12;15;12;20;54;14
FvH4_3g22090;4531;4466;4559;6058;7407;6275;840;926;932;495;613;382
FvH4_3g34080;83;58;54;22;14;13;14;20;18;8;9;6
FvH4_4g08440;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g33930;0;0;0;2;0;0;4;0;1;19;5;12
FvH4_6g06321;0;0;0;0;0;0;1;0;0;0;0;0
FvH4_4g33400;23;22;44;1;2;1;0;0;0;8;2;5
FvH4_6g06320;1107;1074;1126;411;560;355;184;519;123;315;595;417
FvH4_6g08980;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g45911;52;40;40;40;35;48;0;1;0;3;0;1
FvH4_4g21400;517;501;473;301;290;256;912;787;1206;1229;975;1254
FvH4_6g45910;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g01510;472;531;644;10;1;1;34;11;61;392;475;235
FvH4_2g01511;0;0;0;0;0;0;0;1;1;4;2;4
FvH4_3g34070;12;13;17;6;8;10;2;0;8;3;4;2
FvH4_6g06310;986;818;872;935;990;848;536;768;619;1166;1447;1151
FvH4_6g33940;0;0;0;0;0;0;0;0;0;1;0;0
FvH4_6g08970;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g21970;417;355;340;359;380;323;80;98;114;261;257;227
FvH4_5g32191;2;2;8;3;8;1;0;0;0;0;0;1
FvH4_5g32190;0;1;2;1;2;4;0;0;0;1;0;1
FvH4_6g21932;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g21931;25;13;22;18;24;16;1;0;0;0;0;0
FvH4_1g24190;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g21930;377;324;382;322;299;260;176;185;173;156;185;127
FvH4_1g24191;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g01521;0;0;0;1;0;0;0;1;1;3;0;5
FvH4_2g01520;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g08421;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g08420;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g08422;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g06340;1540;1581;1944;127;105;97;464;268;451;58;56;46
FvH4_5g32181;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g13510;0;1;0;0;0;0;0;0;0;0;0;0
FvH4_5g32180;59;63;123;48;39;33;5;3;3;2;4;1
FvH4_2g13511;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g13512;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g09090;48;42;60;148;143;109;476;579;453;1343;1723;1517
FvH4_2g13513;10;6;7;22;11;4;30;58;26;86;161;89
FvH4_3g46080;1;0;0;0;1;0;0;0;0;1;1;0
FvH4_3g46070;2235;2068;2332;2989;2286;2222;740;1353;841;1614;2114;1453
FvH4_6g18311;21;11;21;14;16;16;0;1;0;0;1;0
FvH4_2g01530;139;137;148;63;24;35;137;193;152;153;230;185
FvH4_6g18310;0;0;1;0;0;0;0;0;0;0;0;0
FvH4_3g34090;755;696;779;639;593;509;559;844;734;630;1167;534
FvH4_3g09080;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g08410;1;0;0;1;1;0;0;0;0;0;5;1
FvH4_5g20190;463;444;425;304;244;268;2709;2661;2956;3400;2759;3231
FvH4_6g33920;0;1;0;0;0;0;0;0;0;0;0;0
FvH4_5g32170;5;4;2;6;2;7;0;6;0;3;0;4
FvH4_6g06331;0;0;0;0;0;0;0;0;1;0;1;0
FvH4_6g08990;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g13500;200;149;219;136;79;137;76;59;80;52;25;65
FvH4_6g06330;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g22050;40;34;34;28;9;15;22;15;32;38;33;22
FvH4_4g21450;1171;1122;1298;199;188;202;228;179;312;238;208;217
FvH4_7g17900;1535;1355;1520;3003;2995;2485;3359;3452;3505;4377;6329;4594
FvH4_6g43300;4;1;0;0;0;0;0;0;0;0;1;0
FvH4_1g24170;0;0;0;0;1;0;96;141;60;264;278;238
FvH4_3g46020;0;7;5;2;5;2;1;98;0;1;3;5
FvH4_6g18340;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g33980;5;4;5;2;0;0;12;10;22;2;0;1
FvH4_7g05920;0;0;1;0;0;0;1;0;0;0;0;0
FvH4_4g08481;178;156;185;100;125;84;108;68;103;73;97;77
FvH4_4g08480;6;8;12;0;0;0;1;3;1;1;0;0
FvH4_4g08482;2;0;0;0;2;0;0;0;0;0;2;1
FvH4_1g12180;524;544;583;368;293;284;183;231;197;374;447;362
FvH4_6g31310;0;2;4;18;6;7;0;0;0;3;1;0
FvH4_3g10070;4345;4157;4856;672;570;666;193;217;273;165;150;96
FvH4_6g45970;1963;1958;2157;1127;1275;1141;633;624;752;492;359;430
FvH4_6g43310;34;19;23;96;75;57;11;10;6;3;58;7
FvH4_6g06360;12;7;6;25;8;8;110;293;108;362;656;295
FvH4_4g21440;1234;1092;1236;1150;1038;894;380;949;381;457;955;456
FvH4_1g00190;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g46010;7;10;4;0;4;3;1;19;0;4;10;3
FvH4_1g24181;0;1;1;0;0;1;0;0;0;0;0;0
FvH4_1g24180;862;758;934;1021;869;835;801;1330;944;1398;1711;1325
FvH4_3g22060;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g18330;0;0;0;0;0;0;0;0;1;0;0;0
FvH4_1g12170;1879;1714;1778;1843;1792;1328;704;945;786;1469;1719;1481
FvH4_6g33990;2054;2040;2402;687;562;525;1031;1085;1323;926;859;817
FvH4_6g31330;1;1;0;0;2;0;0;3;0;0;0;0
FvH4_7g05930;24;17;23;4;7;5;0;0;0;1;2;1
FvH4_4g08470;33;20;15;21;3;5;26;15;34;20;24;28
FvH4_3g36691;469;479;503;408;320;313;298;490;402;416;658;361
FvH4_4g08471;0;0;0;1;1;0;0;0;2;0;0;1
FvH4_3g34030;543;506;549;132;114;89;203;247;268;179;174;187
FvH4_3g10080;972;881;1174;844;712;632;826;982;876;449;652;392
FvH4_3g36690;152;130;140;102;113;89;11;3;13;11;44;18
FvH4_6g06351;120;147;160;161;89;100;116;136;125;113;133;92
FvH4_1g24182;0;0;0;1;0;0;0;0;0;0;0;1
FvH4_6g06350;144;123;173;202;144;158;52;60;38;51;100;62
FvH4_1g00191;1491;1513;1582;804;663;591;1446;1348;1640;1200;1416;1023
FvH4_6g45960;7297;6958;7885;2681;2728;2684;2515;4296;2796;2475;3411;2656
FvH4_3g46040;201;166;201;19;7;10;143;245;164;55;33;74
FvH4_6g45941;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g45940;215;245;268;20;45;19;22;3;27;13;1;10
FvH4_3g22070;20;19;14;3;1;4;1;1;5;4;4;5
FvH4_6g21972;0;0;0;1;0;0;0;0;0;0;0;0
FvH4_3g22071;23;22;13;26;18;7;5;13;14;6;12;3
FvH4_6g21971;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g45942;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g33960;15;18;16;4;0;6;5;4;17;3;4;10
FvH4_6g18360;984;891;1015;1061;672;535;932;1140;1108;5317;3656;6030
FvH4_7g29910;14;7;10;7;4;2;0;0;1;0;0;3
FvH4_6g18361;0;0;1;0;0;0;0;0;0;1;0;2
FvH4_7g05940;10;13;13;14;15;16;6;19;9;48;82;46
FvH4_3g34060;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g10090;5916;5587;5956;708;631;592;1596;1442;1208;273;382;272
FvH4_6g33950;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g24150;277;282;295;74;83;87;58;62;66;50;40;44
FvH4_6g21980;166;181;146;101;75;75;51;64;71;73;86;66
FvH4_4g21423;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g45950;1;0;1;0;0;0;0;0;0;0;0;0
FvH4_6g06380;13;12;7;0;0;0;0;0;0;0;0;0
FvH4_7g17930;79;79;49;121;103;61;343;343;397;511;501;419
FvH4_4g21421;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g21422;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g21420;7056;6457;6847;4602;4494;3950;3325;3696;3983;4147;3761;4146
FvH4_6g33970;239;238;226;160;135;115;229;455;249;394;733;358
FvH4_7g05950;335;347;370;172;169;153;233;207;192;219;222;226
FvH4_6g18350;19;43;35;2;8;6;3;2;5;4;2;2
FvH4_7g05951;0;3;0;3;4;4;0;1;2;8;1;12
FvH4_7g29900;231;216;216;611;311;328;623;607;750;1555;2559;1419
FvH4_4g08450;3234;3133;3749;2981;3003;2423;249;395;386;223;243;123
FvH4_4g08451;139;157;202;190;89;72;167;161;234;218;344;225
FvH4_1g12190;954;800;907;512;298;370;419;357;465;373;414;406
FvH4_1g12191;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g24161;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g24160;517;453;577;34;73;47;261;156;482;150;72;145
FvH4_6g21990;932;823;937;334;272;291;338;395;311;272;322;210
FvH4_6g06370;647;608;637;566;359;348;266;289;228;309;362;263
FvH4_7g17920;1879;1813;2151;2161;2021;1756;1267;1802;1535;2238;3137;2343
FvH4_3g24670;539;408;572;1971;2061;1709;386;412;354;544;1608;475
FvH4_2g01580;272;262;224;117;130;138;129;89;131;318;219;283
FvH4_5g19140;241;232;307;107;75;80;97;112;140;59;75;76
FvH4_2g37530;1180;1025;1223;6330;2748;2506;1050;916;1042;15133;10410;13845
FvH4_5g07160;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g34780;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g31361;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g34781;1;1;0;0;0;0;0;1;0;0;0;0
FvH4_3g22010;4;4;2;3;1;0;7;6;16;20;2;21
FvH4_4g21490;459;434;447;367;370;347;176;409;206;214;432;244
FvH4_6g18380;367;333;430;344;318;322;309;339;374;566;540;538
FvH4_4g21491;541;553;593;543;478;434;337;393;434;543;682;586
FvH4_6g31360;6;3;4;7;1;1;0;3;7;1;7;3
FvH4_3g10030;309;264;252;202;211;166;159;271;180;345;367;346
FvH4_3g36660;322;275;336;382;362;259;121;142;124;146;240;134
FvH4_3g12690;124;110;89;36;34;20;0;0;2;8;6;6
FvH4_3g36661;229;219;221;520;445;372;236;271;196;362;514;404
FvH4_5g32120;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g09030;834;793;889;679;666;550;290;452;416;436;423;356
FvH4_1g00161;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g00160;257;248;275;280;223;197;1277;1456;1637;1302;1369;1278
FvH4_1g24130;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g20140;215;185;208;170;134;121;170;157;225;128;190;148
FvH4_1g26790;427;352;379;264;151;160;704;598;673;444;633;458
FvH4_3g34000;3;0;0;0;1;0;0;0;0;0;0;0
FvH4_5g20141;199;177;156;43;39;56;2732;1324;3433;1384;437;1260
FvH4_3g36662;132;135;136;295;260;261;93;221;96;265;587;325
FvH4_5g20142;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g24131;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g36663;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g20143;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g36664;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g33480;10;8;5;10;0;1;78;35;97;80;43;66
FvH4_6g43350;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g24680;451;392;404;337;302;251;6;9;8;9;2;4
FvH4_1g12134;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g01590;28;6;17;0;3;5;0;0;1;0;0;0
FvH4_3g22020;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g14790;430;431;464;35;23;17;1;0;3;1;3;0
FvH4_2g37520;81;95;68;24;17;12;1634;1331;1819;995;1040;1076
FvH4_5g34770;40;32;56;9;6;10;10;20;4;4;2;1
FvH4_1g12132;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g22021;1;1;2;0;0;0;0;0;0;0;0;0
FvH4_1g12133;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g21480;395;375;455;1183;728;695;2010;2457;2056;3977;3586;3745
FvH4_1g12130;20;16;14;0;3;1;9;2;3;6;13;3
FvH4_6g31371;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g12131;0;0;0;0;0;0;0;0;0;0;0;1
FvH4_6g31370;269;225;245;261;249;164;178;300;220;135;292;146
FvH4_3g10040;0;0;0;0;0;0;0;7;1;1;4;0
FvH4_5g32110;2932;3014;3235;1264;1089;1004;1010;1674;1380;1993;2268;1522
FvH4_2g13560;967;855;893;705;535;405;391;788;523;356;529;383
FvH4_3g09020;0;1;3;0;0;0;0;0;0;1;3;0
FvH4_2g13561;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g13562;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g00150;4;4;6;10;20;9;4;5;0;16;53;15
FvH4_2g13563;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g22790;0;0;0;0;0;0;1;0;0;6;0;8
FvH4_6g43340;1;0;0;0;0;0;0;0;1;0;0;0
FvH4_2g25540;5910;5685;5629;5877;5499;5308;1896;3241;1942;3435;3976;3161
FvH4_5g19150;113;109;124;118;106;68;154;267;160;339;342;311
FvH4_1g24140;234;244;256;168;121;144;64;165;114;128;211;137
FvH4_5g20130;197;156;187;170;99;86;78;55;124;96;128;96
FvH4_4g33490;152;120;99;1279;1299;1409;671;1166;656;853;1427;1018
FvH4_6g06391;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g06390;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g00680;5;10;17;0;1;3;0;0;0;1;4;1
FvH4_4g21470;1097;910;1115;458;348;292;442;447;536;517;400;473
FvH4_5g19120;1102;971;1181;2320;2194;1760;291;323;278;172;314;197
FvH4_3g46000;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g31340;154;133;130;72;93;79;29;45;43;64;103;65
FvH4_2g37550;670;649;751;125;98;86;234;226;348;214;206;181
FvH4_3g46001;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g12160;1723;1650;1888;1097;816;710;576;728;661;713;849;757
FvH4_5g34760;5;1;4;7;2;6;1;0;0;0;1;2
FvH4_6g31341;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g36680;668;600;626;678;795;767;308;481;329;551;789;539
FvH4_5g32101;8;6;11;57;25;28;686;570;853;774;771;819
FvH4_2g13590;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g32100;16;12;16;190;194;192;487;313;412;542;650;554
FvH4_c9g00050;55;60;68;170;159;139;62;52;88;76;56;56
FvH4_3g09010;0;0;0;15;6;10;4;72;5;11;81;4
FvH4_3g34020;126;156;144;390;345;255;57;31;53;261;159;192
FvH4_5g07140;1041;1011;1062;510;409;427;303;307;341;249;226;193
FvH4_1g26770;521;464;561;267;182;179;277;336;305;344;439;306
FvH4_6g43330;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g00180;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g22780;0;0;1;0;0;0;0;0;0;0;0;0
FvH4_1g24110;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g25570;350;413;374;179;276;180;2985;8395;2956;4817;9508;5111
FvH4_1g24112;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g24111;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g22040;0;0;1;0;0;0;0;0;0;0;0;0
FvH4_4g21460;1143;1106;1281;584;530;493;1530;1479;1737;745;1103;756
FvH4_5g19130;31;23;39;39;33;20;642;604;726;456;413;496
FvH4_1g12150;3;3;6;0;2;2;10;2;4;1;1;0
FvH4_1g12151;287;294;282;200;156;140;353;476;503;590;777;568
FvH4_6g31350;0;0;1;0;0;0;0;0;0;0;0;0
FvH4_2g37540;565;594;579;469;353;283;324;343;429;370;381;395
FvH4_3g09000;693;698;743;730;594;493;145;265;217;250;327;233
FvH4_5g34750;0;0;0;0;0;0;0;0;0;2;1;1
FvH4_6g18391;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g34751;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g00671;25;25;34;14;5;11;0;0;3;1;3;2
FvH4_3g00670;722;616;781;1382;1327;1032;516;1076;505;1005;1675;1145
FvH4_3g10060;225;224;243;72;38;41;108;114;135;58;77;64
FvH4_3g36670;392;366;376;1215;1180;974;318;766;234;896;1994;933
FvH4_2g13580;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g18390;966;814;895;151;79;72;285;323;269;114;139;129
FvH4_2g13581;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g34010;0;1;0;4;1;3;1;1;2;1;3;0
FvH4_1g26780;11;9;6;22;15;14;326;323;324;181;234;149
FvH4_6g45980;62;46;54;82;46;65;160;181;175;355;364;375
FvH4_5g22770;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g43320;263;275;257;38;36;31;95;67;115;43;33;38
FvH4_5g20110;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g12101;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g01540;1033;938;1017;140;147;99;12;16;54;38;17;31
FvH4_1g12100;119;88;103;85;79;60;49;55;51;77;55;52
FvH4_1g14760;1086;961;1106;865;865;718;314;401;366;607;575;564
FvH4_3g24630;434;366;381;313;273;252;187;232;198;196;267;163
FvH4_3g09070;233;198;212;1236;810;638;24;23;22;7172;1395;6220
FvH4_4g33441;453;434;797;176;89;61;357;280;429;36;63;17
FvH4_4g33440;311;270;308;299;244;205;256;459;262;605;644;543
FvH4_6g43390;310;193;186;351;162;174;611;1006;647;761;897;606
FvH4_4g33443;18;15;34;5;3;9;3;11;18;3;4;0
FvH4_4g33442;0;1;3;0;0;0;0;0;0;0;0;0
FvH4_2g25510;249;239;235;314;378;321;61;88;109;88;180;81
FvH4_4g33445;67;66;115;18;15;18;35;30;42;4;8;4
FvH4_5g20180;23;30;24;18;14;16;13;6;6;8;7;9
FvH4_4g33444;0;5;4;3;5;5;0;0;0;0;2;0
FvH4_5g20181;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g02780;362;365;366;599;512;494;219;328;183;356;420;314
FvH4_2g13530;22;22;22;12;7;11;6;11;15;5;8;6
FvH4_2g13531;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g13532;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g19180;0;0;1;0;0;0;0;0;0;0;0;0
FvH4_6g43391;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g00120;293;334;334;213;147;113;120;83;104;65;91;64
FvH4_3g36620;33;20;25;21;28;24;28;16;31;30;31;24
FvH4_1g26750;15;18;8;7;2;6;7;5;13;9;5;7
FvH4_3g12650;82;81;81;43;40;37;53;65;43;55;75;51
FvH4_4g33447;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g33446;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g33449;60;88;98;42;30;24;92;75;95;8;7;7
FvH4_4g33448;1;0;2;0;0;1;0;0;1;0;0;0
FvH4_3g24640;497;470;469;810;645;564;11151;8145;13524;14089;10979;14188
FvH4_3g24641;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g33450;507;509;469;147;114;127;110;186;183;340;292;329
FvH4_3g09060;1601;1552;1681;1266;1185;1098;2127;2870;1996;938;1955;1135
FvH4_4g33451;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g25500;454;397;468;717;690;505;373;431;417;535;539;542
FvH4_5g20170;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g32150;93;72;102;102;62;70;18;71;46;111;129;65
FvH4_1g02770;18;13;18;34;14;11;1;1;2;8;9;5
FvH4_2g13520;0;0;0;0;0;0;0;0;3;0;1;0
FvH4_1g00110;585;580;610;675;558;368;295;335;399;830;792;727
FvH4_1g26762;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g43380;156;153;144;196;142;121;49;72;64;184;145;133
FvH4_5g19190;0;0;0;0;0;0;0;24;0;0;0;0
FvH4_1g26760;77;106;101;31;14;19;0;1;1;0;0;0
FvH4_3g12660;1876;1831;1959;402;382;297;355;545;449;270;312;250
FvH4_1g24100;1161;1015;1017;1915;1738;1544;394;646;440;757;963;707
FvH4_1g26761;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g10000;1916;1783;1905;1342;1278;959;804;1182;1059;1020;1221;1016
FvH4_2g01561;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g37510;476;511;533;448;310;291;190;369;263;485;614;451
FvH4_2g01560;308;285;300;287;213;188;60;47;69;90;54;74
FvH4_1g14780;309;234;394;145;167;197;12;46;16;7;7;9
FvH4_5g07180;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g31380;215;217;220;435;341;298;158;259;164;245;367;268
FvH4_3g24650;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g12120;2078;2063;2229;3035;2824;2555;1038;1482;1082;1528;2158;1487
FvH4_3g09050;347;342;505;29;36;43;304;190;341;119;82;110
FvH4_3g12670;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_4g33460;565;549;621;120;122;101;279;587;329;59;189;80
FvH4_2g13550;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g32140;16;9;18;4;6;4;0;1;0;0;0;0
FvH4_2g25530;324;245;298;221;147;153;84;129;116;285;266;239
FvH4_5g19160;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g20160;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g20161;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g36640;81;71;72;43;53;44;69;93;92;94;176;92
FvH4_1g26730;5;5;4;4;0;1;0;0;0;0;0;0
FvH4_3g36641;100;99;107;192;178;135;158;126;145;194;243;220
FvH4_6g43370;1;0;1;0;1;0;2;2;3;1;1;0
FvH4_3g12671;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g12672;0;0;0;0;0;0;0;3;2;0;0;0
FvH4_3g24660;448;358;447;291;313;207;506;387;536;482;483;457
FvH4_2g01570;1057;1068;1215;168;151;104;18;8;21;35;39;12
FvH4_2g37500;41;46;53;35;66;40;0;0;0;0;0;0
FvH4_3g22003;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g07190;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g12110;705;626;862;615;454;409;438;615;488;357;539;309
FvH4_3g22000;811;723;741;969;693;625;241;324;283;506;483;481
FvH4_3g22001;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_1g14770;160;121;150;37;23;18;42;34;42;37;27;46
FvH4_3g22002;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g12680;1020;976;1018;576;459;375;2397;2423;3108;2161;2342;2231
FvH4_5g32131;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g32130;158;186;161;318;285;237;14;16;17;23;34;19
FvH4_2g25520;1784;1600;1786;804;661;690;865;1105;1015;772;1077;676
FvH4_3g09040;8881;8299;8547;1062;1756;1299;133;95;255;131;70;56
FvH4_6g43362;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g20150;0;1;0;0;0;0;0;0;0;0;1;1
FvH4_5g19170;447;373;479;443;314;229;301;352;366;603;570;648
FvH4_1g26740;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_3g10020;753;704;875;475;356;303;286;329;311;207;321;205
FvH4_3g36630;589;479;508;1062;941;818;187;208;179;404;451;413
FvH4_1g00130;75;69;87;176;72;91;161;295;185;633;765;624
FvH4_3g36631;0;3;0;0;0;0;0;0;2;0;0;0
FvH4_4g33470;791;706;746;487;502;349;439;475;402;405;609;388
FvH4_6g43360;0;0;0;1;0;1;0;0;0;0;0;0
FvH4_1g02790;0;0;0;0;0;0;1;0;0;0;0;0
FvH4_3g36632;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_6g43361;0;0;0;0;4;1;0;0;0;0;0;0
FvH4_1g14840;33;19;24;26;25;27;16;24;25;27;54;21
FvH4_7g29890;269;286;314;183;128;109;331;353;419;298;363;305
FvH4_7g03260;0;0;1;0;4;0;0;0;1;0;0;0
FvH4_3g00620;0;1;0;0;1;0;1;1;0;0;0;0
FvH4_5g10850;14;8;8;0;1;0;5;6;0;29;9;56
FvH4_2g37491;1;2;3;0;0;0;0;0;0;0;0;0
FvH4_1g00201;203;189;269;95;101;67;77;79;94;235;214;215
FvH4_2g37490;6;3;2;7;6;0;0;0;0;0;0;0
FvH4_5g07200;1112;1023;1148;777;633;552;525;663;637;644;938;673
FvH4_5g34810;110;112;107;210;228;177;144;263;137;203;437;207
FvH4_1g00200;1583;1406;1410;5064;4487;3536;399;559;464;1405;1601;1348
FvH4_1g26830;13;5;10;4;16;14;11;22;17;25;38;12
FvH4_5g10840;313;242;286;88;55;57;625;256;1122;368;110;347
FvH4_7g15250;0;0;0;0;0;0;0;4;0;0;0;0
FvH4_7g27230;1084;1010;1056;1596;1235;1138;534;866;560;1532;1647;1614
FvH4_1g02860;0;0;0;0;0;0;0;0;0;0;1;0
FvH4_3g12610;2743;2646;2791;2025;1969;1640;829;996;942;1214;1240;1133
FvH4_7g30870;936;909;896;206;240;208;1134;3822;1065;1500;3230;1466
FvH4_5g22820;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_5g22822;0;0;0;0;0;0;0;0;0;1;0;2
FvH4_5g22821;2;1;0;2;0;3;0;1;5;3;1;0
FvH4_7g03270;133;148;133;69;60;76;35;61;44;71;92;44
FvH4_7g29880;28;30;21;66;62;56;778;552;824;650;824;519
FvH4_3g24600;0;0;2;11;5;2;1;0;0;5;15;3
FvH4_3g00610;0;2;1;0;0;1;0;0;1;0;0;0
FvH4_5g10860;1073;982;1158;30;72;47;14;10;67;18;22;3
FvH4_5g10861;0;0;0;0;0;0;0;0;0;0;0;0
FvH4_2g37480;1;3;5;0;0;1;0;0;0;0;0;0
FvH4_5g07210;0;0;0;0;0;0;0;1;1;0;1;0
FvH4_5g10851;7;11;8;0;0;0;1;0;0;25;5;36
FvH4_5g34800;296;297;325;173;155;164;86;150;95;127;140;117
FvH4_1g02850;234;192;256;160;146;127;89;108;124;70;112;60
FvH4_7g15240;0;0;0;0;0;0;0;1;0;0;0;0
FvH4_7g27220;29;16;46;31;35;24;83;51;94;82;87;111
FvH4_7g30860;866;888;972;773;961;777;916;5009;990;4646;9548;4763
