group	group_name	seqnames	start	end	width	strand	sumReadsM	sumReadsN	Proportion	context
1	AK42D	Fvb1	20050001	20100000	50000	*	10024	13647	0.734520407415549	CG
1	AK42D	Fvb1	20100001	20150000	50000	*	7541	11885	0.634497265460665	CG
1	AK42D	Fvb1	20150001	20200000	50000	*	11975	14049	0.852373834436615	CG
1	AK42D	Fvb1	20200001	20250000	50000	*	9041	11482	0.787406375195959	CG
1	AK42D	Fvb1	20250001	20300000	50000	*	8794	12452	0.706231930613556	CG
1	AK42D	Fvb1	20300001	20350000	50000	*	11753	13633	0.862099317831732	CG
1	AK42D	Fvb1	20350001	20400000	50000	*	11378	14100	0.806950354609929	CG
1	AK42D	Fvb1	20400001	20450000	50000	*	11261	14910	0.755264922870557	CG
1	AK42D	Fvb1	20450001	20500000	50000	*	11921	12742	0.935567414848532	CG
1	AK42D	Fvb1	20500001	20550000	50000	*	10717	13535	0.791799039527152	CG
1	AK42D	Fvb1	20550001	20600000	50000	*	10018	10443	0.959302882313511	CG
1	AK42D	Fvb1	20600001	20650000	50000	*	10367	13430	0.77192851824274	CG
1	AK42D	Fvb1	20650001	20700000	50000	*	12529	14513	0.863294976917247	CG
1	AK42D	Fvb1	20700001	20750000	50000	*	6110	7143	0.855382892342153	CG
1	AK42D	Fvb1	20750001	20800000	50000	*	12144	13690	0.887070854638422	CG
1	AK42D	Fvb1	20800001	20850000	50000	*	11330	14637	0.774065723850516	CG
1	AK42D	Fvb1	20850001	20900000	50000	*	9352	13302	0.703052172605623	CG
1	AK42D	Fvb1	20900001	20950000	50000	*	9331	16654	0.560285817221088	CG
1	AK42D	Fvb1	20950001	21000000	50000	*	6114	12140	0.503624382207578	CG
1	AK42D	Fvb1	21000001	21050000	50000	*	8096	11563	0.700164317218715	CG
1	AK42D	Fvb1	21050001	21100000	50000	*	6701	11244	0.595962290999644	CG
1	AK42D	Fvb1	21100001	21150000	50000	*	8292	11676	0.710174717368962	CG
1	AK42D	Fvb1	21150001	21200000	50000	*	10750	12836	0.837488314116547	CG
1	AK42D	Fvb1	21200001	21250000	50000	*	9651	12446	0.775429856982163	CG
